dealer_up,initial_hand,dealer_final,dealer_final_value,player_final,player_final_value,actions_taken,win
6,"[8, 10]","[6, 7, 9]",22,"[[8, 10]]",[18],[['S']],1.0
10,"[5, 8]","[10, 10]",20,"[[5, 8, 10]]",[23],[['H']],-1.0
5,"[10, 7]","[5, 10, 3]",18,"[[10, 7]]",[17],[['S']],-1.0
9,"[11, 8]","[9, 4, 10]",23,"[[11, 8]]",[19],[['S']],1.0
10,"[10, 10]","[10, 6, 5]",21,"[[10, 10]]",[20],[['S']],-1.0
10,"[10, 7]","[10, 8]",18,"[[10, 7]]",[17],[['S']],-1.0
10,"[4, 4]","[10, 4, 10]",24,"[[4, 4, 10]]",[18],"[['H', 'S']]",1.0
3,"[8, 9]","[3, 10, 10]",23,"[[8, 9]]",[17],[['S']],1.0
10,"[10, 3]","[10, 8]",18,"[[10, 3, 10]]",[23],[['H']],-1.0
10,"[10, 3]","[10, 6, 10]",26,"[[10, 3, 10]]",[23],[['H']],-1.0
7,"[5, 3]","[7, 3, 10]",20,"[[5, 3, 5, 6]]",[19],"[['H', 'H', 'S']]",-1.0
5,"[2, 7]","[5, 8, 9]",22,"[[2, 7, 11]]",[20],[['D']],2.0
10,"[10, 7]","[10, 2, 3, 4]",19,"[[10, 7]]",[17],[['S']],-1.0
9,"[4, 4]","[9, 9]",18,"[[4, 4, 6, 2, 4]]",[20],"[['H', 'H', 'H', 'S']]",1.0
7,"[10, 10]","[7, 7, 10]",24,"[[10, 10]]",[20],[['S']],1.0
10,"[4, 5]","[10, 7]",17,"[[4, 5, 9]]",[18],"[['H', 'S']]",1.0
8,"[3, 9]","[8, 10]",18,"[[3, 9, 6]]",[18],"[['H', 'S']]",0.0
5,"[10, 3]","[5, 10, 8]",23,"[[10, 3]]",[13],[['S']],1.0
8,"[9, 11]","[8, 10]",18,"[[9, 11]]",[20],[['S']],1.0
2,"[4, 10]","[2, 5, 5, 3, 10]",25,"[[4, 10]]",[14],[['S']],1.0
10,"[5, 4]","[10, 10]",20,"[[5, 4, 3, 8]]",[20],"[['H', 'H', 'S']]",0.0
3,"[3, 6]","[3, 10, 6]",19,"[[3, 6, 2]]",[11],[['D']],-2.0
10,"[4, 10]","[10, 8]",18,"[[4, 10, 2, 10]]",[26],"[['H', 'H']]",-1.0
3,"[7, 5]","[3, 4, 9, 4]",20,"[[7, 5, 10]]",[22],[['H']],-1.0
9,"[4, 10]","[9, 7, 7]",23,"[[4, 10, 5]]",[19],"[['H', 'S']]",1.0
11,"[4, 10]","[11, 3, 5]",19,"[[4, 10, 3]]",[17],"[['N', 'H', 'S']]",-1.0
10,"[2, 10]","[10, 6, 10]",26,"[[2, 10, 3, 8]]",[23],"[['H', 'H']]",-1.0
8,"[10, 10]","[8, 6, 9]",23,"[[10, 10]]",[20],[['S']],1.0
10,"[2, 7]","[10, 8]",18,"[[2, 7, 2, 10]]",[21],"[['H', 'H', 'S']]",1.0
9,"[10, 11]","[9, 9]",18,"[[10, 11]]",['BJ'],[['S']],1.5
11,"[10, 3]","[11, 2, 10, 5]",18,"[[10, 3, 10]]",[23],"[['N', 'H']]",-1.0
5,"[10, 10]","[5, 4, 7, 6]",22,"[[10, 10]]",[20],[['S']],1.0
10,"[4, 2]","[10, 5, 10]",25,"[[4, 2, 10, 4]]",[20],"[['H', 'H', 'S']]",1.0
10,"[2, 6]","[10, 10]",20,"[[2, 6, 7, 6]]",[21],"[['H', 'H', 'S']]",1.0
9,"[10, 2]","[9, 5, 10]",24,"[[10, 2, 10]]",[22],[['H']],-1.0
9,"[5, 10]","[9, 5, 11, 3]",18,"[[5, 10, 10]]",[25],[['H']],-1.0
2,"[8, 10]","[2, 10, 4, 9]",25,"[[8, 10]]",[18],[['S']],1.0
10,"[6, 10]","[10, 10]",20,"[[6, 10]]",[16],[['R']],-0.5
7,"[11, 2]","[7, 2, 10]",19,"[[11, 2, 10, 6]]",[19],"[['H', 'H', 'S']]",0.0
8,"[10, 8]","[8, 8, 6]",22,"[[10, 8]]",[18],[['S']],1.0
2,"[2, 10]","[2, 6, 10]",18,"[[2, 10, 10]]",[22],[['H']],-1.0
10,"[10, 11]","[10, 10]",20,"[[10, 11]]",['BJ'],[['S']],1.5
6,"[4, 4]","[6, 2, 11]",19,"[[4, 2, 10], [4, 6, 10]]","[16, 20]","[['P', 'H', 'S'], ['D']]",1.0
11,"[4, 10]","[11, 11, 11, 8]",21,"[[4, 10, 9]]",[23],"[['N', 'H']]",-1.0
3,"[4, 11]","[3, 10, 10]",23,"[[4, 11, 10]]",[15],"[['H', 'S']]",1.0
10,"[2, 7]","[10, 4, 7]",21,"[[2, 7, 8]]",[17],"[['H', 'S']]",-1.0
2,"[10, 7]","[2, 10, 11, 9]",22,"[[10, 7]]",[17],[['S']],1.0
5,"[7, 5]","[5, 11, 10, 11]",17,"[[7, 5]]",[12],[['S']],-1.0
10,"[10, 5]","[10, 6, 9]",25,"[[10, 5]]",[15],[['R']],-0.5
8,"[10, 10]","[8, 10]",18,"[[10, 10]]",[20],[['S']],1.0
8,"[4, 11]","[8, 4, 5]",17,"[[4, 11, 2, 10]]",[17],"[['H', 'H', 'S']]",0.0
10,"[6, 10]","[10, 6, 9]",25,"[[6, 10]]",[16],[['R']],-0.5
2,"[9, 4]","[2, 11, 6]",19,"[[9, 4]]",[13],[['S']],-1.0
11,"[8, 5]","[11, 3, 4]",18,"[[8, 5, 10]]",[23],"[['N', 'H']]",-1.0
10,"[10, 8]","[10, 10]",20,"[[10, 8]]",[18],[['S']],-1.0
11,"[11, 5]","[11, 9]",20,"[[11, 5, 4]]",[20],"[['N', 'H', 'S']]",0.0
11,"[10, 10]","[11, 5, 2]",18,"[[10, 10]]",[20],"[['N', 'S']]",1.0
9,"[7, 4]","[9, 11]",20,"[[7, 4, 10]]",[21],[['D']],2.0
6,"[6, 6]","[6, 4, 10]",20,"[[6, 3, 8], [6, 8]]","[17, 14]","[['P', 'D'], ['S']]",-3.0
10,"[10, 10]","[10, 4, 7]",21,"[[10, 10]]",[20],[['S']],-1.0
3,"[10, 5]","[3, 11, 9, 10]",23,"[[10, 5]]",[15],[['S']],1.0
10,"[10, 10]","[10, 5, 10]",25,"[[10, 10]]",[20],[['S']],1.0
2,"[7, 10]","[2, 10, 9]",21,"[[7, 10]]",[17],[['S']],-1.0
2,"[10, 10]","[2, 3, 11, 7, 7]",20,"[[10, 10]]",[20],[['S']],0.0
10,"[10, 9]","[10, 9]",19,"[[10, 9]]",[19],[['S']],0.0
9,"[8, 10]","[9, 10]",19,"[[8, 10]]",[18],[['S']],-1.0
6,"[10, 6]","[6, 6, 10]",22,"[[10, 6]]",[16],[['S']],1.0
3,"[10, 8]","[3, 7, 7]",17,"[[10, 8]]",[18],[['S']],1.0
10,"[5, 11]","[10, 2, 10]",22,"[[5, 11, 5]]",[21],"[['H', 'S']]",1.0
7,"[11, 10]","[7, 10]",17,"[[11, 10]]",['BJ'],[['S']],1.5
8,"[10, 4]","[8, 7, 9]",24,"[[10, 4, 3]]",[17],"[['H', 'S']]",1.0
3,"[3, 7]","[3, 10, 5]",18,"[[3, 7, 5]]",[15],[['D']],-2.0
4,"[10, 8]","[4, 10, 10]",24,"[[10, 8]]",[18],[['S']],1.0
8,"[9, 5]","[8, 6, 8]",22,"[[9, 5, 10]]",[24],[['H']],-1.0
2,"[10, 3]","[2, 9, 8]",19,"[[10, 3]]",[13],[['S']],-1.0
4,"[11, 10]","[4, 11, 10, 11, 10]",26,"[[11, 10]]",['BJ'],[['S']],1.5
10,"[5, 7]","[10, 2, 10]",22,"[[5, 7, 10]]",[22],[['H']],-1.0
2,"[7, 4]","[2, 10, 9]",21,"[[7, 4, 3]]",[14],[['D']],-2.0
11,"[5, 5]","[11, 8]",19,"[[5, 5, 10]]",[20],"[['N', 'H', 'S']]",1.0
5,"[10, 10]","[5, 11, 10, 11]",17,"[[10, 10]]",[20],[['S']],1.0
10,"[8, 10]","[10, 2, 11, 8]",21,"[[8, 10]]",[18],[['S']],-1.0
10,"[3, 3]","[10, 8]",18,"[[3, 3, 4, 2, 6]]",[18],"[['H', 'H', 'H', 'S']]",0.0
5,"[10, 7]","[5, 10, 10]",25,"[[10, 7]]",[17],[['S']],1.0
9,"[2, 4]","[9, 9]",18,"[[2, 4, 10, 10]]",[26],"[['H', 'H']]",-1.0
10,"[9, 10]","[10, 10]",20,"[[9, 10]]",[19],[['S']],-1.0
10,"[9, 8]","[10, 3, 8]",21,"[[9, 8]]",[17],[['S']],-1.0
4,"[6, 3]","[4, 10, 10]",24,"[[6, 3, 11]]",[20],[['D']],2.0
8,"[8, 10]","[8, 7, 10]",25,"[[8, 10]]",[18],[['S']],1.0
10,"[8, 10]","[10, 10]",20,"[[8, 10]]",[18],[['S']],-1.0
4,"[7, 4]","[4, 2, 4, 6, 10]",26,"[[7, 4, 2]]",[13],[['D']],2.0
10,"[9, 9]","[10, 11]",BJ,"[[9, 9]]",[18],[[]],-1.0
10,"[3, 10]","[10, 10]",20,"[[3, 10, 7]]",[20],"[['H', 'S']]",0.0
9,"[11, 7]","[9, 6, 8]",23,"[[11, 7, 10]]",[18],"[['H', 'S']]",1.0
5,"[10, 9]","[5, 9, 6]",20,"[[10, 9]]",[19],[['S']],-1.0
11,"[5, 2]","[11, 9]",20,"[[5, 2, 6, 10]]",[23],"[['N', 'H', 'H']]",-1.0
10,"[6, 10]","[10, 9]",19,"[[6, 10]]",[16],[['R']],-0.5
10,"[4, 6]","[10, 2, 9]",21,"[[4, 6, 8]]",[18],"[['H', 'S']]",-1.0
9,"[8, 6]","[9, 10]",19,"[[8, 6, 3]]",[17],"[['H', 'S']]",-1.0
10,"[11, 3]","[10, 10]",20,"[[11, 3, 8, 10]]",[22],"[['H', 'H']]",-1.0
10,"[10, 10]","[10, 2, 5]",17,"[[10, 10]]",[20],[['S']],1.0
6,"[2, 10]","[6, 2, 10]",18,"[[2, 10]]",[12],[['S']],-1.0
10,"[11, 6]","[10, 6, 7]",23,"[[11, 6, 2]]",[19],"[['H', 'S']]",1.0
11,"[5, 10]","[11, 11, 5, 8, 5]",20,"[[5, 10]]",[15],"[['N', 'R']]",-0.5
4,"[2, 9]","[4, 9, 10]",23,"[[2, 9, 10]]",[21],[['D']],2.0
4,"[11, 10]","[4, 3, 7, 7]",21,"[[11, 10]]",['BJ'],[['S']],1.5
3,"[7, 4]","[3, 11, 10, 6]",20,"[[7, 4, 8]]",[19],[['D']],-2.0
10,"[10, 8]","[10, 3, 10]",23,"[[10, 8]]",[18],[['S']],1.0
9,"[10, 10]","[9, 10]",19,"[[10, 10]]",[20],[['S']],1.0
11,"[10, 3]","[11, 2, 10, 7]",20,"[[10, 3, 10]]",[23],"[['N', 'H']]",-1.0
2,"[3, 10]","[2, 7, 6, 3]",18,"[[3, 10]]",[13],[['S']],-1.0
4,"[4, 10]","[4, 9, 9]",22,"[[4, 10]]",[14],[['S']],1.0
10,"[4, 5]","[10, 10]",20,"[[4, 5, 7, 5]]",[21],"[['H', 'H', 'S']]",1.0
5,"[6, 3]","[5, 10, 6]",21,"[[6, 3, 9]]",[18],[['D']],-2.0
11,"[9, 9]","[11, 10]",BJ,"[[9, 9]]",[18],[['N']],-1.0
10,"[10, 5]","[10, 10]",20,"[[10, 5]]",[15],[['R']],-0.5
5,"[10, 10]","[5, 10, 8]",23,"[[10, 10]]",[20],[['S']],1.0
10,"[10, 2]","[10, 4, 10]",24,"[[10, 2, 8]]",[20],"[['H', 'S']]",1.0
4,"[10, 10]","[4, 7, 10]",21,"[[10, 10]]",[20],[['S']],-1.0
10,"[2, 3]","[10, 7]",17,"[[2, 3, 9, 5]]",[19],"[['H', 'H', 'S']]",1.0
3,"[10, 10]","[3, 2, 3, 5, 11, 5]",19,"[[10, 10]]",[20],[['S']],1.0
11,"[3, 5]","[11, 2, 2, 5]",20,"[[3, 5, 11]]",[19],"[['N', 'H', 'S']]",-1.0
10,"[10, 7]","[10, 10]",20,"[[10, 7]]",[17],[['S']],-1.0
2,"[2, 3]","[2, 4, 10, 10]",26,"[[2, 3, 6, 2]]",[13],"[['H', 'H', 'S']]",1.0
5,"[8, 6]","[5, 10, 7]",22,"[[8, 6]]",[14],[['S']],1.0
7,"[8, 7]","[7, 2, 5, 11, 5]",20,"[[8, 7, 2]]",[17],"[['H', 'S']]",-1.0
5,"[6, 8]","[5, 5, 6, 2]",18,"[[6, 8]]",[14],[['S']],-1.0
10,"[5, 10]","[10, 10]",20,"[[5, 10]]",[15],[['R']],-0.5
10,"[10, 4]","[10, 3, 10]",23,"[[10, 4, 3]]",[17],"[['H', 'S']]",1.0
8,"[4, 6]","[8, 4, 3, 3]",18,"[[4, 6, 10]]",[20],[['D']],2.0
11,"[6, 8]","[11, 10]",BJ,"[[6, 8]]",[14],[['N']],-1.0
6,"[10, 7]","[6, 5, 10]",21,"[[10, 7]]",[17],[['S']],-1.0
10,"[4, 10]","[10, 10]",20,"[[4, 10, 6]]",[20],"[['H', 'S']]",0.0
7,"[8, 7]","[7, 10]",17,"[[8, 7, 9]]",[24],[['H']],-1.0
3,"[8, 11]","[3, 4, 10]",17,"[[8, 11]]",[19],[['S']],1.0
3,"[7, 6]","[3, 4, 9, 10]",26,"[[7, 6]]",[13],[['S']],1.0
7,"[8, 6]","[7, 11]",18,"[[8, 6, 10]]",[24],[['H']],-1.0
5,"[10, 5]","[5, 9, 11, 10]",25,"[[10, 5]]",[15],[['S']],1.0
10,"[10, 10]","[10, 8]",18,"[[10, 10]]",[20],[['S']],1.0
4,"[6, 10]","[4, 3, 10]",17,"[[6, 10]]",[16],[['S']],-1.0
10,"[10, 8]","[10, 10]",20,"[[10, 8]]",[18],[['S']],-1.0
5,"[2, 4]","[5, 2, 10]",17,"[[2, 4, 2, 10]]",[18],"[['H', 'H', 'S']]",1.0
7,"[10, 2]","[7, 3, 6, 11]",17,"[[10, 2, 10]]",[22],[['H']],-1.0
10,"[4, 10]","[10, 4, 10]",24,"[[4, 10, 2, 10]]",[26],"[['H', 'H']]",-1.0
10,"[2, 10]","[10, 6, 5]",21,"[[2, 10, 10]]",[22],[['H']],-1.0
6,"[8, 6]","[6, 6, 7]",19,"[[8, 6]]",[14],[['S']],-1.0
2,"[4, 2]","[2, 10, 5]",17,"[[4, 2, 10]]",[16],"[['H', 'S']]",-1.0
11,"[2, 10]","[11, 2, 6]",19,"[[2, 10, 7]]",[19],"[['N', 'H', 'S']]",0.0
3,"[4, 8]","[3, 10, 10]",23,"[[4, 8, 3]]",[15],"[['H', 'S']]",1.0
11,"[3, 8]","[11, 10]",BJ,"[[3, 8]]",[11],[['N']],-1.0
10,"[8, 10]","[10, 4, 10]",24,"[[8, 10]]",[18],[['S']],1.0
8,"[8, 10]","[8, 3, 9]",20,"[[8, 10]]",[18],[['S']],-1.0
10,"[6, 10]","[10, 5, 9]",24,"[[6, 10]]",[16],[['R']],-0.5
4,"[8, 8]","[4, 3, 9, 7]",23,"[[8, 10], [8, 4]]","[18, 12]","[['P', 'S'], ['S']]",2.0
10,"[4, 10]","[10, 5, 4]",19,"[[4, 10, 11, 3]]",[18],"[['H', 'H', 'S']]",-1.0
8,"[10, 3]","[8, 7, 8]",23,"[[10, 3, 10]]",[23],[['H']],-1.0
3,"[6, 2]","[3, 10, 10]",23,"[[6, 2, 10]]",[18],"[['H', 'S']]",1.0
10,"[10, 6]","[10, 11]",BJ,"[[10, 6]]",[16],[[]],-1.0
6,"[5, 11]","[6, 10, 6]",22,"[[5, 11, 2]]",[18],[['D']],2.0
11,"[9, 10]","[11, 10]",BJ,"[[9, 10]]",[19],[['N']],-1.0
7,"[7, 5]","[7, 10]",17,"[[7, 5, 7]]",[19],"[['H', 'S']]",1.0
9,"[3, 9]","[9, 4, 10]",23,"[[3, 9, 10]]",[22],[['H']],-1.0
4,"[4, 6]","[4, 9, 9]",22,"[[4, 6, 3]]",[13],[['D']],2.0
8,"[11, 8]","[8, 5, 9]",22,"[[11, 8]]",[19],[['S']],1.0
6,"[2, 10]","[6, 10, 10]",26,"[[2, 10]]",[12],[['S']],1.0
11,"[4, 10]","[11, 5, 6, 10]",22,"[[4, 10, 8]]",[22],"[['N', 'H']]",-1.0
2,"[10, 2]","[2, 5, 3, 10]",20,"[[10, 2, 11]]",[13],"[['H', 'S']]",-1.0
5,"[10, 7]","[5, 7, 4, 7]",23,"[[10, 7]]",[17],[['S']],1.0
9,"[10, 8]","[9, 10]",19,"[[10, 8]]",[18],[['S']],-1.0
9,"[10, 7]","[9, 11]",20,"[[10, 7]]",[17],[['S']],-1.0
7,"[10, 10]","[7, 6, 5]",18,"[[10, 10]]",[20],[['S']],1.0
3,"[10, 4]","[3, 4, 11]",18,"[[10, 4]]",[14],[['S']],-1.0
10,"[11, 11]","[10, 10]",20,"[[11, 9], [11, 10]]","[20, 21]","[['P'], []]",1.0
5,"[7, 9]","[5, 5, 3, 3, 5]",21,"[[7, 9]]",[16],[['S']],-1.0
11,"[10, 8]","[11, 11, 10, 6]",18,"[[10, 8]]",[18],"[['N', 'S']]",0.0
5,"[11, 5]","[5, 9, 11, 8]",23,"[[11, 5, 10]]",[16],[['D']],2.0
6,"[9, 10]","[6, 3, 4, 9]",22,"[[9, 10]]",[19],[['S']],1.0
10,"[7, 9]","[10, 10]",20,"[[7, 9]]",[16],[['R']],-0.5
6,"[2, 10]","[6, 9, 9]",24,"[[2, 10]]",[12],[['S']],1.0
6,"[9, 10]","[6, 4, 3, 6]",19,"[[9, 10]]",[19],[['S']],0.0
7,"[10, 4]","[7, 10]",17,"[[10, 4, 11, 5]]",[20],"[['H', 'H', 'S']]",1.0
6,"[4, 11]","[6, 10, 5]",21,"[[4, 11, 10]]",[15],[['D']],-2.0
10,"[10, 8]","[10, 9]",19,"[[10, 8]]",[18],[['S']],-1.0
3,"[3, 10]","[3, 10, 2, 10]",25,"[[3, 10]]",[13],[['S']],1.0
5,"[9, 2]","[5, 9, 7]",21,"[[9, 2, 10]]",[21],[['D']],0.0
11,"[11, 2]","[11, 3, 3, 3]",20,"[[11, 2, 2, 9, 3]]",[17],"[['N', 'H', 'H', 'H', 'S']]",-1.0
2,"[10, 10]","[2, 3, 5, 10]",20,"[[10, 10]]",[20],[['S']],0.0
8,"[4, 8]","[8, 8, 11]",17,"[[4, 8, 10]]",[22],[['H']],-1.0
10,"[5, 10]","[10, 10]",20,"[[5, 10]]",[15],[['R']],-0.5
3,"[10, 3]","[3, 6, 10]",19,"[[10, 3]]",[13],[['S']],-1.0
10,"[7, 5]","[10, 9]",19,"[[7, 5, 11, 10]]",[23],"[['H', 'H']]",-1.0
10,"[4, 4]","[10, 6, 2]",18,"[[4, 4, 2, 11]]",[21],"[['H', 'H', 'S']]",1.0
10,"[2, 7]","[10, 10]",20,"[[2, 7, 7, 4]]",[20],"[['H', 'H', 'S']]",0.0
7,"[10, 10]","[7, 10]",17,"[[10, 10]]",[20],[['S']],1.0
10,"[2, 4]","[10, 10]",20,"[[2, 4, 10, 8]]",[24],"[['H', 'H']]",-1.0
10,"[6, 8]","[10, 6, 5]",21,"[[6, 8, 4]]",[18],"[['H', 'S']]",-1.0
11,"[3, 10]","[11, 10]",BJ,"[[3, 10]]",[13],[['N']],-1.0
9,"[11, 11]","[9, 5, 3]",17,"[[11, 11], [11, 3]]","[12, 14]","[['P'], []]",-2.0
10,"[7, 9]","[10, 11]",BJ,"[[7, 9]]",[16],[[]],-1.0
11,"[10, 5]","[11, 2, 4, 5, 10]",22,"[[10, 5]]",[15],"[['N', 'R']]",-0.5
5,"[10, 4]","[5, 2, 3, 10]",20,"[[10, 4]]",[14],[['S']],-1.0
6,"[6, 3]","[6, 6, 8]",20,"[[6, 3, 10]]",[19],[['D']],-2.0
7,"[8, 7]","[7, 7, 7]",21,"[[8, 7, 9]]",[24],[['H']],-1.0
10,"[11, 5]","[10, 10]",20,"[[11, 5, 5]]",[21],"[['H', 'S']]",1.0
10,"[6, 5]","[10, 10]",20,"[[6, 5, 7]]",[18],[['D']],-2.0
10,"[5, 2]","[10, 11]",BJ,"[[5, 2]]",[7],[[]],-1.0
4,"[4, 10]","[4, 4, 9]",17,"[[4, 10]]",[14],[['S']],-1.0
2,"[10, 2]","[2, 5, 5, 6]",18,"[[10, 2, 10]]",[22],[['H']],-1.0
10,"[6, 10]","[10, 9]",19,"[[6, 10]]",[16],[['R']],-0.5
10,"[10, 10]","[10, 10]",20,"[[10, 10]]",[20],[['S']],0.0
8,"[3, 4]","[8, 8, 8]",24,"[[3, 4, 4, 4, 9]]",[24],"[['H', 'H', 'H']]",-1.0
11,"[2, 11]","[11, 2, 5]",18,"[[2, 11, 7]]",[20],"[['N', 'H', 'S']]",1.0
6,"[10, 6]","[6, 10, 11]",17,"[[10, 6]]",[16],[['S']],-1.0
10,"[4, 8]","[10, 10]",20,"[[4, 8, 11, 10]]",[23],"[['H', 'H']]",-1.0
10,"[9, 4]","[10, 10]",20,"[[9, 4, 6]]",[19],"[['H', 'S']]",-1.0
5,"[5, 5]","[5, 10, 5]",20,"[[5, 5, 10]]",[20],[['D']],0.0
7,"[4, 3]","[7, 9, 9]",25,"[[4, 3, 10]]",[17],"[['H', 'S']]",1.0
10,"[10, 3]","[10, 7]",17,"[[10, 3, 10]]",[23],[['H']],-1.0
3,"[2, 10]","[3, 4, 7, 9]",23,"[[2, 10, 4]]",[16],"[['H', 'S']]",1.0
10,"[4, 3]","[10, 10]",20,"[[4, 3, 3, 10]]",[20],"[['H', 'H', 'S']]",0.0
8,"[7, 6]","[8, 3, 10]",21,"[[7, 6, 5]]",[18],"[['H', 'S']]",-1.0
10,"[3, 5]","[10, 10]",20,"[[3, 5, 5, 10]]",[23],"[['H', 'H']]",-1.0
10,"[9, 10]","[10, 8]",18,"[[9, 10]]",[19],[['S']],1.0
2,"[10, 4]","[2, 4, 4, 8]",18,"[[10, 4]]",[14],[['S']],-1.0
10,"[10, 10]","[10, 7]",17,"[[10, 10]]",[20],[['S']],1.0
10,"[3, 10]","[10, 9]",19,"[[3, 10, 5]]",[18],"[['H', 'S']]",-1.0
10,"[2, 6]","[10, 2, 3, 6]",21,"[[2, 6, 9]]",[17],"[['H', 'S']]",-1.0
2,"[7, 7]","[2, 3, 8, 10]",23,"[[7, 3, 10], [7, 10]]","[20, 17]","[['P', 'D'], ['S']]",3.0
10,"[11, 10]","[10, 10]",20,"[[11, 10]]",['BJ'],[['S']],1.5
7,"[11, 10]","[7, 4, 3, 8]",22,"[[11, 10]]",['BJ'],[['S']],1.5
10,"[10, 8]","[10, 6, 9]",25,"[[10, 8]]",[18],[['S']],1.0
10,"[7, 2]","[10, 4, 11, 5]",20,"[[7, 2, 8]]",[17],"[['H', 'S']]",-1.0
8,"[10, 8]","[8, 8, 9]",25,"[[10, 8]]",[18],[['S']],1.0
10,"[11, 10]","[10, 10]",20,"[[11, 10]]",['BJ'],[['S']],1.5
10,"[10, 4]","[10, 5, 3]",18,"[[10, 4, 3]]",[17],"[['H', 'S']]",-1.0
7,"[10, 6]","[7, 9, 4]",20,"[[10, 6, 2]]",[18],"[['H', 'S']]",-1.0
3,"[9, 10]","[3, 10, 3, 10]",26,"[[9, 10]]",[19],[['S']],1.0
6,"[10, 10]","[6, 9, 10]",25,"[[10, 10]]",[20],[['S']],1.0
11,"[8, 10]","[11, 5, 10, 7]",23,"[[8, 10]]",[18],"[['N', 'S']]",1.0
7,"[10, 10]","[7, 9, 10]",26,"[[10, 10]]",[20],[['S']],1.0
10,"[9, 5]","[10, 8]",18,"[[9, 5, 10]]",[24],[['H']],-1.0
6,"[10, 10]","[6, 11, 11]",18,"[[10, 10]]",[20],[['S']],1.0
9,"[5, 6]","[9, 10]",19,"[[5, 6, 10]]",[21],[['D']],2.0
9,"[2, 10]","[9, 11]",20,"[[2, 10, 5]]",[17],"[['H', 'S']]",-1.0
10,"[10, 10]","[10, 2, 8]",20,"[[10, 10]]",[20],[['S']],0.0
10,"[7, 9]","[10, 3, 10]",23,"[[7, 9]]",[16],[['R']],-0.5
7,"[11, 10]","[7, 2, 3, 4, 7]",23,"[[11, 10]]",['BJ'],[['S']],1.5
4,"[7, 2]","[4, 7, 10]",21,"[[7, 2, 4]]",[13],[['D']],-2.0
11,"[6, 11]","[11, 2, 10, 8]",21,"[[6, 11, 11, 10]]",[18],"[['N', 'H', 'H', 'S']]",-1.0
5,"[2, 10]","[5, 7, 10]",22,"[[2, 10]]",[12],[['S']],1.0
4,"[9, 2]","[4, 11, 7, 2, 6]",20,"[[9, 2, 4]]",[15],[['D']],-2.0
5,"[10, 11]","[5, 9, 8]",22,"[[10, 11]]",['BJ'],[['S']],1.5
10,"[5, 2]","[10, 7]",17,"[[5, 2, 7, 6]]",[20],"[['H', 'H', 'S']]",1.0
10,"[3, 10]","[10, 10]",20,"[[3, 10, 4]]",[17],"[['H', 'S']]",-1.0
4,"[10, 5]","[4, 2, 10, 8]",24,"[[10, 5]]",[15],[['S']],1.0
10,"[10, 11]","[10, 11]",BJ,"[[10, 11]]",['BJ'],[[]],0.0
10,"[6, 6]","[10, 3, 8]",21,"[[6, 6, 11, 6]]",[19],"[['H', 'H', 'S']]",-1.0
9,"[7, 10]","[9, 6, 10]",25,"[[7, 10]]",[17],[['S']],1.0
5,"[3, 10]","[5, 6, 2, 10]",23,"[[3, 10]]",[13],[['S']],1.0
3,"[7, 10]","[3, 6, 6, 6]",21,"[[7, 10]]",[17],[['S']],-1.0
5,"[10, 10]","[5, 10, 10]",25,"[[10, 10]]",[20],[['S']],1.0
6,"[10, 5]","[6, 7, 10]",23,"[[10, 5]]",[15],[['S']],1.0
11,"[10, 7]","[11, 5, 2]",18,"[[10, 7]]",[17],"[['N', 'R']]",-0.5
6,"[4, 5]","[6, 9, 3]",18,"[[4, 5, 10]]",[19],[['D']],2.0
9,"[6, 9]","[9, 10]",19,"[[6, 9, 10]]",[25],[['H']],-1.0
7,"[4, 10]","[7, 9, 8]",24,"[[4, 10, 10]]",[24],[['H']],-1.0
7,"[4, 3]","[7, 9, 9]",25,"[[4, 3, 10]]",[17],"[['H', 'S']]",1.0
4,"[2, 5]","[4, 10, 2, 8]",24,"[[2, 5, 10]]",[17],"[['H', 'S']]",1.0
10,"[10, 11]","[10, 6, 10]",26,"[[10, 11]]",['BJ'],[['S']],1.5
10,"[3, 7]","[10, 5, 6]",21,"[[3, 7, 2, 3, 10]]",[25],"[['H', 'H', 'H']]",-1.0
7,"[6, 10]","[7, 11]",18,"[[6, 10, 8]]",[24],[['H']],-1.0
11,"[10, 7]","[11, 10]",BJ,"[[10, 7]]",[17],[['N']],-1.0
3,"[3, 2]","[3, 10, 3, 8]",24,"[[3, 2, 10]]",[15],"[['H', 'S']]",1.0
10,"[8, 10]","[10, 10]",20,"[[8, 10]]",[18],[['S']],-1.0
8,"[11, 11]","[8, 10]",18,"[[11, 4], [11, 4]]","[15, 15]","[['P'], []]",-2.0
7,"[10, 5]","[7, 10]",17,"[[10, 5, 9]]",[24],[['H']],-1.0
10,"[4, 11]","[10, 10]",20,"[[4, 11, 4]]",[19],"[['H', 'S']]",-1.0
4,"[5, 6]","[4, 10, 10]",24,"[[5, 6, 8]]",[19],[['D']],2.0
8,"[11, 10]","[8, 6, 3]",17,"[[11, 10]]",['BJ'],[['S']],1.5
10,"[7, 5]","[10, 10]",20,"[[7, 5, 3, 10]]",[25],"[['H', 'H']]",-1.0
10,"[10, 10]","[10, 11]",BJ,"[[10, 10]]",[20],[[]],-1.0
5,"[10, 10]","[5, 7, 6]",18,"[[10, 10]]",[20],[['S']],1.0
10,"[3, 7]","[10, 6, 11]",17,"[[3, 7, 11]]",[21],"[['H', 'S']]",1.0
4,"[8, 5]","[4, 4, 10]",18,"[[8, 5]]",[13],[['S']],-1.0
